location,type,subtype,price,room_number,area,kitchen_equipped,furnished,fireplace,terrace,terrace_area,garden,garden_area,land_surface,facade_count,swimming_pool,building_condition,Commune,Sous_Commune,Commune_Principale,Province,Region,median_terrace_area,median_garden_area,median_facade,type_num,AS_NEW,GOOD,JUST_RENOVATED,TO_BE_DONE_UP,TO_RENOVATE,TO_RESTORE,reg_BRUXELLES,reg_VLAANDEREN,reg_WALLONIE,ANVERS,BRABANT FLAMAND,BRABANT WALLON,BRUXELLES,FLANDRE-OCCIDENTALE,FLANDRE-ORIENTALE,HAINAUT,LIEGE,LIMBOURG,LUXEMBOURG,NAMUR
4520,HOUSE,HOUSE,223000,3,138,0,0,0,1,,1,435,425,3,0,AS_NEW,Wanze,Non,WANZE,LIEGE,WALLONIE,16,16,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
4802,APARTMENT,APARTMENT,174000,2,78,1,0,0,1,7,0,,,2,0,GOOD,Heusy,Oui,VERVIERS,LIEGE,WALLONIE,7,7,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
4500,APARTMENT,APARTMENT,260000,3,130,1,0,0,0,,0,,,,0,AS_NEW,Huy,Non,HUY,LIEGE,WALLONIE,16,16,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1730,HOUSE,HOUSE,399000,3,200,1,0,1,1,50,1,50,346,6,0,AS_NEW,Asse,Non,ASSE,BRABANT FLAMAND,VLAANDEREN,50,50,6,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
3000,APARTMENT,APARTMENT,540000,2,105,1,0,0,1,25,0,,,,0,,Leuven,Non,LEUVEN,BRABANT FLAMAND,VLAANDEREN,25,25,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1200,APARTMENT,APARTMENT,394000,2,95,1,0,0,1,12,0,,,2,0,AS_NEW,Woluwe-Saint-Lambert,Non,WOLUWE-SAINT-LAMBERT,BRUXELLES,BRUXELLES,12,12,2,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
8470,HOUSE,MANOR_HOUSE,499000,4,400,1,0,0,0,,1,,1090,,0,,Gistel,Non,GISTEL,FLANDRE-OCCIDENTALE,VLAANDEREN,16,200,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1080,APARTMENT,APARTMENT,193000,1,70,1,0,0,1,14,1,250,,2,0,GOOD,Molenbeek-Saint-Jean,Non,MOLENBEEK-SAINT-JEAN,BRUXELLES,BRUXELLES,14,14,2,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2000,APARTMENT,SERVICE_FLAT,355000,1,65,1,0,0,1,12,0,,,,0,AS_NEW,Antwerpen,Non,ANTWERPEN,ANVERS,VLAANDEREN,12,12,2,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
8870,APARTMENT,APARTMENT,132800,1,53,1,0,0,0,,0,,,1,0,AS_NEW,Izegem,Non,IZEGEM,FLANDRE-OCCIDENTALE,VLAANDEREN,16,16,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1770,APARTMENT,DUPLEX,278000,2,99,1,0,0,1,14,0,,,2,0,,Liedekerke,Non,LIEDEKERKE,BRABANT FLAMAND,VLAANDEREN,14,14,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
8000,APARTMENT,APARTMENT,379000,2,98,1,0,0,1,16,0,,,,0,,Brugge,Non,BRUGGE,FLANDRE-OCCIDENTALE,VLAANDEREN,16,16,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
8660,HOUSE,HOUSE,355000,1,60,1,0,0,0,,1,4,60,4,0,AS_NEW,De Panne,Non,DE PANNE,FLANDRE-OCCIDENTALE,VLAANDEREN,16,16,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
8370,APARTMENT,APARTMENT,389000,2,96,1,0,0,1,7,0,,,,0,AS_NEW,Blankenberge,Non,BLANKENBERGE,FLANDRE-OCCIDENTALE,VLAANDEREN,7,7,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1050,APARTMENT,GROUND_FLOOR,425000,0,180,0,0,0,0,,0,,,,0,,Ixelles,Non,IXELLES,BRUXELLES,BRUXELLES,16,16,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
6791,HOUSE,HOUSE,295000,3,153,1,0,0,0,,1,,566,3,0,GOOD,Athus,Oui,AUBANGE,LUXEMBOURG,WALLONIE,16,200,3,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1420,HOUSE,HOUSE,225000,3,118,1,0,0,0,,1,,0,,0,GOOD,Braine-L'Alleud,Non,BRAINE-L'ALLEUD,BRABANT WALLON,WALLONIE,16,200,2,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1500,APARTMENT,APARTMENT,285000,2,75,1,0,0,1,8,0,,,2,0,GOOD,Halle,Non,HALLE,BRABANT FLAMAND,VLAANDEREN,8,8,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1050,APARTMENT,FLAT_STUDIO,280000,0,55,1,0,0,0,,0,,,4,0,AS_NEW,Ixelles,Non,IXELLES,BRUXELLES,BRUXELLES,16,16,4,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
8500,HOUSE,HOUSE,390000,2,208,1,0,1,0,,1,,533,,0,TO_RENOVATE,Kortrijk,Non,KORTRIJK,FLANDRE-OCCIDENTALE,VLAANDEREN,16,200,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1040,APARTMENT,GROUND_FLOOR,500000,3,150,1,0,0,0,,1,30,,2,0,JUST_RENOVATED,Etterbeek,Non,ETTERBEEK,BRUXELLES,BRUXELLES,16,16,2,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
4470,HOUSE,EXCEPTIONAL_PROPERTY,749000,6,625,1,0,1,0,,1,,2730,4,0,,Saint-Georges-Sur-Meuse,Non,SAINT-GEORGES-SUR-MEUSE,LIEGE,WALLONIE,16,200,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
3740,HOUSE,HOUSE,225000,5,192,0,0,0,0,,1,,1493,4,0,,Bilzen,Non,BILZEN,LIMBOURG,VLAANDEREN,16,200,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
8620,APARTMENT,DUPLEX,595000,4,155,1,0,0,0,,0,,,4,0,GOOD,Nieuwpoort,Non,NIEUWPOORT,FLANDRE-OCCIDENTALE,VLAANDEREN,16,16,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
6540,HOUSE,HOUSE,250000,4,176,1,0,0,1,,0,,570,3,0,JUST_RENOVATED,Lobbes,Non,LOBBES,HAINAUT,WALLONIE,16,16,3,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
6690,APARTMENT,APARTMENT,281200,2,133,0,0,0,1,15,1,25,,,0,AS_NEW,Vielsalm,Non,VIELSALM,LUXEMBOURG,WALLONIE,15,15,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
7334,APARTMENT,APARTMENT,144000,1,59,1,0,0,1,8,0,,,2,0,AS_NEW,Hautrage,Oui,SAINT-GHISLAIN,HAINAUT,WALLONIE,8,8,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1050,APARTMENT,PENTHOUSE,590000,1,100,1,0,0,1,19,0,,,2,0,AS_NEW,Ixelles,Non,IXELLES,BRUXELLES,BRUXELLES,19,19,2,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
8820,HOUSE,HOUSE,359000,0,300,0,0,0,0,,1,720,964,3,0,GOOD,Torhout,Non,TORHOUT,FLANDRE-OCCIDENTALE,VLAANDEREN,16,16,3,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
6700,HOUSE,HOUSE,200000,3,114,1,0,0,1,,1,,265,3,0,TO_BE_DONE_UP,Arlon,Non,ARLON,LUXEMBOURG,WALLONIE,16,200,3,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2820,HOUSE,VILLA,585000,6,315,0,0,1,0,,0,,1788,,0,,Bonheiden,Non,BONHEIDEN,ANVERS,VLAANDEREN,16,16,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1180,APARTMENT,PENTHOUSE,1990000,3,234,1,0,1,1,169,0,,,4,0,AS_NEW,Uccle,Non,UCCLE,BRUXELLES,BRUXELLES,169,169,4,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
8670,APARTMENT,SERVICE_FLAT,320000,1,57,1,0,0,1,,0,,,,0,AS_NEW,Koksijde,Non,KOKSIJDE,FLANDRE-OCCIDENTALE,VLAANDEREN,16,16,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
9200,APARTMENT,PENTHOUSE,746376,4,229,1,0,0,1,324,0,,,,0,AS_NEW,Dendermonde,Non,DENDERMONDE,FLANDRE-ORIENTALE,VLAANDEREN,324,324,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
8490,HOUSE,HOUSE,347500,3,145,1,0,0,1,,1,,377,,0,GOOD,Jabbeke,Non,JABBEKE,FLANDRE-OCCIDENTALE,VLAANDEREN,16,200,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
6700,APARTMENT,APARTMENT,359000,2,123,0,0,0,1,18,0,,,,0,AS_NEW,Arlon,Non,ARLON,LUXEMBOURG,WALLONIE,18,18,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2060,APARTMENT,GROUND_FLOOR,275000,4,130,1,0,0,0,,1,60,,2,0,AS_NEW,Antwerpen,Non,ANTWERPEN,ANVERS,VLAANDEREN,16,16,2,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1180,APARTMENT,APARTMENT,305000,2,85,1,0,0,1,10,0,,,,0,AS_NEW,Uccle,Non,UCCLE,BRUXELLES,BRUXELLES,10,10,2,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
8790,APARTMENT,APARTMENT,235730,1,60,0,0,0,1,5,0,,,,0,,Waregem,Non,WAREGEM,FLANDRE-OCCIDENTALE,VLAANDEREN,5,5,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1500,HOUSE,HOUSE,550000,4,474,0,0,0,0,,0,,229,2,0,,Halle,Non,HALLE,BRABANT FLAMAND,VLAANDEREN,16,16,2,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
9700,HOUSE,HOUSE,285000,4,358,1,0,0,0,,1,,833,3,0,TO_RENOVATE,Oudenaarde,Non,OUDENAARDE,FLANDRE-ORIENTALE,VLAANDEREN,16,200,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1340,HOUSE,HOUSE,375000,3,199,1,0,0,0,,1,146,215,2,0,,Ottignies,Oui,OTTIGNIES-LOUVAIN-LA-NEUVE,BRABANT WALLON,WALLONIE,16,16,2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
8450,HOUSE,HOUSE,519000,3,334,1,0,0,0,,0,,162,2,0,GOOD,Bredene,Non,BREDENE,FLANDRE-OCCIDENTALE,VLAANDEREN,16,16,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
6060,HOUSE,HOUSE,175000,3,230,0,0,0,1,,0,,728,,0,,Gilly,Oui,CHARLEROI,HAINAUT,WALLONIE,16,16,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1000,APARTMENT,LOFT,400000,4,195,1,0,0,1,15,0,,,2,0,AS_NEW,Bruxelles,Non,BRUXELLES,BRUXELLES,BRUXELLES,15,15,2,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
6183,HOUSE,HOUSE,179000,4,145,1,0,0,1,,0,,0,3,0,GOOD,Trazegnies,Oui,COURCELLES,HAINAUT,WALLONIE,16,16,3,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
9750,APARTMENT,DUPLEX,299000,3,120,0,0,0,1,,0,,,,0,AS_NEW,Huise,Oui,KRUISEM,FLANDRE-ORIENTALE,VLAANDEREN,16,16,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1653,APARTMENT,APARTMENT,549000,2,400,0,0,0,1,30,0,,,3,0,GOOD,Dworp,Oui,BEERSEL,BRABANT FLAMAND,VLAANDEREN,30,30,3,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
9060,HOUSE,TOWN_HOUSE,310000,3,211,1,0,0,0,,1,324,387,3,0,GOOD,Zelzate,Non,ZELZATE,FLANDRE-ORIENTALE,VLAANDEREN,16,16,3,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
3950,HOUSE,HOUSE,250000,3,175,1,0,0,1,100,1,700,1180,4,0,TO_BE_DONE_UP,Bocholt,Non,BOCHOLT,LIMBOURG,VLAANDEREN,100,100,4,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3940,HOUSE,HOUSE,360000,3,251,1,0,0,0,,1,,1315,,0,TO_BE_DONE_UP,Hechtel,Oui,HECHTEL-EKSEL,LIMBOURG,VLAANDEREN,16,200,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1970,HOUSE,HOUSE,449000,2,168,1,0,0,0,,0,,625,3,0,TO_RENOVATE,Wezembeek-Oppem,Non,WEZEMBEEK-OPPEM,BRABANT FLAMAND,VLAANDEREN,16,16,3,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
6200,HOUSE,HOUSE,130000,3,130,0,0,0,1,1,1,1,175,3,0,TO_BE_DONE_UP,Châtelet,Non,CHÂTELET,HAINAUT,WALLONIE,1,1,3,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1933,APARTMENT,APARTMENT,825000,2,130,1,0,0,1,20,0,,,2,0,AS_NEW,Sterrebeek,Oui,ZAVENTEM,BRABANT FLAMAND,VLAANDEREN,20,20,2,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1500,HOUSE,HOUSE,235000,2,102,0,0,0,0,,0,,584,3,0,,Halle,Non,HALLE,BRABANT FLAMAND,VLAANDEREN,16,16,3,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2870,APARTMENT,APARTMENT,179000,2,100,0,0,0,1,,0,,,,0,AS_NEW,Breendonk,Oui,PUURS-SINT-AMANDS,ANVERS,VLAANDEREN,16,16,2,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
5100,APARTMENT,TRIPLEX,275000,3,125,1,0,0,1,40,0,,,,0,AS_NEW,Dave,Oui,NAMUR,NAMUR,WALLONIE,40,40,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2850,HOUSE,HOUSE,279000,3,208,1,0,0,1,,1,,310,,0,GOOD,Boom,Non,BOOM,ANVERS,VLAANDEREN,16,200,2,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
4000,APARTMENT,GROUND_FLOOR,249000,3,106,1,0,0,1,35,0,,,,0,GOOD,Liège,Non,LIÈGE,LIEGE,WALLONIE,35,35,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
5070,HOUSE,VILLA,270000,3,115,1,0,0,0,,1,,951,,0,AS_NEW,Fosses-La-Ville,Non,FOSSES-LA-VILLE,NAMUR,WALLONIE,16,200,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
7080,APARTMENT,APARTMENT,198000,3,93,1,0,0,1,,0,,,,0,AS_NEW,Frameries,Non,FRAMERIES,HAINAUT,WALLONIE,16,16,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
7040,HOUSE,EXCEPTIONAL_PROPERTY,325000,4,380,1,0,0,1,40,1,560,863,3,1,GOOD,Asquillies,Oui,QUÉVY,HAINAUT,WALLONIE,40,40,3,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
9220,APARTMENT,APARTMENT,164000,1,57,1,0,0,1,10,0,,,2,0,,Hamme,Non,HAMME,FLANDRE-ORIENTALE,VLAANDEREN,10,10,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2845,HOUSE,HOUSE,399000,2,160,1,0,0,1,25,0,,0,2,0,,Niel,Non,NIEL,ANVERS,VLAANDEREN,25,25,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1410,HOUSE,HOUSE,445000,4,147,0,0,1,1,,1,257,357,4,0,GOOD,Waterloo,Non,WATERLOO,BRABANT WALLON,WALLONIE,16,16,4,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
3390,APARTMENT,APARTMENT,198500,1,71,1,0,0,1,10,0,,,,0,AS_NEW,Houwaart,Oui,TIELT-WINGE,BRABANT FLAMAND,VLAANDEREN,10,10,2,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2100,APARTMENT,APARTMENT,189000,2,90,1,0,0,1,5,0,,,,0,,Deurne,Oui,ANTWERPEN,ANVERS,VLAANDEREN,5,5,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1180,HOUSE,HOUSE,399000,3,115,1,0,0,1,16,0,,60,2,0,GOOD,Uccle,Non,UCCLE,BRUXELLES,BRUXELLES,16,16,2,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2520,APARTMENT,APARTMENT,289000,2,88,1,0,0,1,8,0,,,,0,AS_NEW,Ranst,Non,RANST,ANVERS,VLAANDEREN,8,8,2,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
9700,HOUSE,HOUSE,569000,5,280,1,0,0,1,,1,,556,4,0,JUST_RENOVATED,Oudenaarde,Non,OUDENAARDE,FLANDRE-ORIENTALE,VLAANDEREN,16,200,4,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2580,HOUSE,VILLA,550000,4,310,0,0,0,0,,1,,2742,,0,TO_RENOVATE,Putte,Non,PUTTE,ANVERS,VLAANDEREN,16,200,2,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
4102,APARTMENT,APARTMENT,115000,2,49,1,0,0,0,,0,,,,0,JUST_RENOVATED,Ougrée,Oui,SERAING,LIEGE,WALLONIE,16,16,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1180,APARTMENT,APARTMENT,650000,3,190,1,0,0,1,40,1,7000,,3,0,GOOD,Uccle,Non,UCCLE,BRUXELLES,BRUXELLES,40,40,3,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
4608,HOUSE,EXCEPTIONAL_PROPERTY,1150000,12,800,1,0,0,1,30,1,75000,77237,4,1,GOOD,Neufchâteau,Oui,DALHEM,LIEGE,WALLONIE,30,30,4,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
4100,APARTMENT,APARTMENT,369000,3,113,1,0,0,1,40,0,,,,0,,Seraing,Non,SERAING,LIEGE,WALLONIE,40,40,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
9260,APARTMENT,APARTMENT,180000,2,85,1,0,0,1,4,0,,,3,0,AS_NEW,Wichelen,Non,WICHELEN,FLANDRE-ORIENTALE,VLAANDEREN,4,4,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1180,APARTMENT,SERVICE_FLAT,185000,1,47,1,0,0,1,,0,,,,0,GOOD,Uccle,Non,UCCLE,BRUXELLES,BRUXELLES,16,16,2,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
4020,HOUSE,TOWN_HOUSE,199000,3,147,1,0,0,0,,1,,656,3,0,GOOD,Liège,Non,LIÈGE,LIEGE,WALLONIE,16,200,3,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2300,APARTMENT,APARTMENT,174500,1,60,1,0,0,0,,0,,,,0,GOOD,Turnhout,Non,TURNHOUT,ANVERS,VLAANDEREN,16,16,2,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2660,HOUSE,HOUSE,399000,6,253,0,0,0,0,,0,,274,2,0,JUST_RENOVATED,Hoboken,Oui,ANTWERPEN,ANVERS,VLAANDEREN,16,16,2,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1420,APARTMENT,APARTMENT,400000,3,95,1,0,0,1,14,0,,,2,0,AS_NEW,Braine-L'Alleud,Non,BRAINE-L'ALLEUD,BRABANT WALLON,WALLONIE,14,14,2,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1050,APARTMENT,APARTMENT,395000,1,92,1,0,0,1,14,0,,,2,0,AS_NEW,Ixelles,Non,IXELLES,BRUXELLES,BRUXELLES,14,14,2,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1325,APARTMENT,APARTMENT,265000,2,93,1,0,0,0,,0,,,,0,AS_NEW,Chaumont-Gistoux,Non,CHAUMONT-GISTOUX,BRABANT WALLON,WALLONIE,16,16,2,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1800,APARTMENT,APARTMENT,139000,1,56,1,0,0,0,,0,,,3,0,GOOD,Vilvoorde,Non,VILVOORDE,BRABANT FLAMAND,VLAANDEREN,16,16,3,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2260,APARTMENT,APARTMENT,243000,2,113,1,0,0,1,21,1,128,,4,1,,Westerlo,Non,WESTERLO,ANVERS,VLAANDEREN,21,21,4,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
6030,HOUSE,HOUSE,251600,3,123,1,0,0,1,,1,130,210,3,0,AS_NEW,Goutroux,Oui,CHARLEROI,HAINAUT,WALLONIE,16,16,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2600,APARTMENT,APARTMENT,359000,3,119,1,0,0,1,12,0,,,2,0,AS_NEW,Berchem,Oui,ANTWERPEN,ANVERS,VLAANDEREN,12,12,2,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
8200,APARTMENT,APARTMENT,379000,2,98,1,0,0,1,16,0,,,,0,,Sint-Andries,Oui,BRUGGE,FLANDRE-OCCIDENTALE,VLAANDEREN,16,16,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
8300,APARTMENT,APARTMENT,470000,2,102,0,0,0,1,,0,,,,0,,Knokke,Oui,KNOKKE-HEIST,FLANDRE-OCCIDENTALE,VLAANDEREN,16,16,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
4470,HOUSE,VILLA,398000,3,214,1,0,0,1,75,1,1945,1945,4,0,GOOD,Saint-Georges-Sur-Meuse,Non,SAINT-GEORGES-SUR-MEUSE,LIEGE,WALLONIE,75,75,4,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1410,APARTMENT,APARTMENT,545000,4,192,1,0,0,1,4,1,66,,,0,TO_RENOVATE,Waterloo,Non,WATERLOO,BRABANT WALLON,WALLONIE,4,4,2,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
9000,HOUSE,HOUSE,199000,2,64,0,0,0,0,,1,30,0,2,0,GOOD,Gent,Non,GENT,FLANDRE-ORIENTALE,VLAANDEREN,16,16,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
3600,APARTMENT,DUPLEX,285000,2,92,1,0,0,0,,0,,,2,0,GOOD,Genk,Non,GENK,LIMBOURG,VLAANDEREN,16,16,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
8620,HOUSE,VILLA,520000,5,233,0,0,0,0,,1,,912,,0,TO_BE_DONE_UP,Nieuwpoort,Non,NIEUWPOORT,FLANDRE-OCCIDENTALE,VLAANDEREN,16,200,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2000,APARTMENT,APARTMENT,299000,2,94,1,0,0,1,8,0,,,,0,AS_NEW,Antwerpen,Non,ANTWERPEN,ANVERS,VLAANDEREN,8,8,2,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1160,HOUSE,VILLA,775000,4,186,1,0,0,1,20,1,180,366,3,0,AS_NEW,Auderghem,Non,AUDERGHEM,BRUXELLES,BRUXELLES,20,20,3,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
8640,HOUSE,HOUSE,249000,4,249,0,0,0,0,,0,,1003,2,0,,Oostvleteren,Oui,VLETEREN,FLANDRE-OCCIDENTALE,VLAANDEREN,16,16,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1780,HOUSE,HOUSE,775000,4,340,1,0,0,1,41,1,,415,,0,,Wemmel,Non,WEMMEL,BRABANT FLAMAND,VLAANDEREN,41,200,2,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
8420,APARTMENT,PENTHOUSE,389000,2,75,1,0,0,1,55,0,,,,0,AS_NEW,De Haan,Non,DE HAAN,FLANDRE-OCCIDENTALE,VLAANDEREN,55,55,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1703,APARTMENT,APARTMENT,282353,2,97,1,0,0,1,6,0,,,,0,AS_NEW,Schepdaal,Oui,DILBEEK,BRABANT FLAMAND,VLAANDEREN,6,6,2,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1150,HOUSE,HOUSE,395000,3,152,0,0,0,0,,0,,88,2,0,,Woluwe-Saint-Pierre,Non,WOLUWE-SAINT-PIERRE,BRUXELLES,BRUXELLES,16,16,2,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
8400,APARTMENT,APARTMENT,380000,2,84,1,0,0,1,9,0,,,,0,AS_NEW,Oostende,Non,OOSTENDE,FLANDRE-OCCIDENTALE,VLAANDEREN,9,9,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
3140,HOUSE,VILLA,585000,6,315,0,0,1,0,,0,,1788,,0,,Keerbergen,Non,KEERBERGEN,BRABANT FLAMAND,VLAANDEREN,16,16,2,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
